Institution,Year of Study,GPA,Loadshedding Frequency,Loadshedding Duration,Loadshedding Impact,Student ID
Stellenbosch University,4,1.321837239799238,0,19.416517166513,None,45574
University of Johannesburg,3,2.90282317019401,4,22.78491029157526,Moderate,65776
University of KwaZulu-Natal,1,2.403605702298159,3,7.761395036361773,Moderate,79946
University of Pretoria,1,3.202599473453572,4,13.49781505544327,Moderate,24445
University of Cape Town,3,0.7622967330898911,0,23.70043515147913,Severe,68329
Stellenbosch University,2,0.2060340219481458,0,7.34755182501315,Severe,39372
University of Johannesburg,4,0.6422363521358516,4,17.95032250749349,Severe,33292
University of KwaZulu-Natal,3,0.9506242426362315,6,1.613671200503507,Severe,51380
University of Pretoria,4,1.454603679618509,4,18.53060690188879,None,91399
University of Cape Town,3,3.792008166043249,1,19.72988674906262,Moderate,82181
Stellenbosch University,4,1.099684742991049,6,2.014938422900965,None,34906
University of Johannesburg,4,0.0,6,23.24484127800908,Severe,34545
University of KwaZulu-Natal,4,1.923356640809514,0,4.949622038146362,None,95027
University of Pretoria,4,2.970602420814691,5,11.7916600582654,Moderate,30960
University of Cape Town,4,2.030665499591362,6,4.212336327614953,None,77667
Stellenbosch University,4,1.996370938636658,6,20.07114456344279,None,36327
University of Johannesburg,2,1.158980825371114,2,8.693348913750619,None,80321
University of KwaZulu-Natal,1,2.628758210173937,1,1.480223091635477,Moderate,45755
University of Pretoria,2,2.891237807545045,6,1.720269352005793,Moderate,83789
University of Cape Town,2,1.741688156779599,3,3.24007401791367,None,23102
Stellenbosch University,4,2.35100758533725,6,4.299146301655366,None,55745
University of Johannesburg,4,2.62636338868999,1,0.9382155259997145,Moderate,61581
University of KwaZulu-Natal,1,1.062935042355688,3,3.797994705525872,None,45407
University of Pretoria,2,0.0811698253799961,3,0.1818721129696597,Severe,73548
University of Cape Town,3,0.0,5,12.107159969573,Severe,47871
Stellenbosch University,4,0.0,3,12.64109979940129,Severe,88650
University of Johannesburg,4,3.710593929808503,0,21.87519476597707,Moderate,29537
University of KwaZulu-Natal,2,0.7715857487068024,5,18.10728823300608,Severe,78395
University of Pretoria,3,0.05237869225002201,2,15.65581818241518,Severe,18539
University of Cape Town,2,0.0,2,13.78381426604503,Severe,33076
Stellenbosch University,1,2.192919861725509,5,18.01331490292704,None,16717
University of Johannesburg,2,2.571607658733306,0,5.544397954109609,Moderate,40909
University of KwaZulu-Natal,1,2.443355359156816,3,23.57255766516732,Moderate,39727
University of Pretoria,4,0.0,6,21.08413298655219,Severe,53550
University of Cape Town,3,1.797447575041901,5,11.10567125298752,None,66741
Stellenbosch University,4,0.3659522255796253,0,18.67693563103524,Severe,42845
University of Johannesburg,2,2.374928127905914,6,20.57701048151579,None,29360
University of KwaZulu-Natal,1,3.073492278475622,0,11.38874609199615,Moderate,39363
University of Pretoria,1,3.106751364200822,1,18.38959942421059,Moderate,38225
University of Cape Town,1,1.294312233294701,5,18.51818402237461,None,50551
Stellenbosch University,3,0.0,2,13.57865953110602,Severe,47262
University of Johannesburg,4,0.0,3,19.04374674005402,Severe,35233
University of KwaZulu-Natal,1,2.89785802246439,1,19.56544011091729,Moderate,38428
University of Pretoria,2,2.768946224641457,4,1.386770476331364,Moderate,13349
University of Cape Town,3,0.0,6,13.67488570208131,Severe,31563
Stellenbosch University,1,1.729868524289721,0,20.97542630650162,None,27265
University of Johannesburg,4,0.3794281709484155,5,20.34674432094477,Severe,34100
University of KwaZulu-Natal,3,1.145978038765153,3,3.896084609128575,None,96289
University of Pretoria,1,0.2139388447527932,0,6.119399359181243,Severe,94047
University of Cape Town,4,0.0,3,19.50987919363242,Severe,53328
Stellenbosch University,2,2.642014730264911,5,13.34144221364444,Moderate,80845
University of Johannesburg,4,0.0,5,8.133772295674772,Severe,72800
University of KwaZulu-Natal,1,2.710182155598902,4,1.741927582080283,Moderate,59421
University of Pretoria,1,1.668145200155301,1,18.62826665885763,None,50053
University of Cape Town,2,1.327346164500128,3,21.35176954668541,None,36147
Stellenbosch University,4,2.39894208882952,0,9.46249564750491,Moderate,20657
University of Johannesburg,4,2.116889946426886,4,3.8986077791743,None,86471
University of KwaZulu-Natal,3,1.056751023330977,1,5.740866565413133,None,76051
University of Pretoria,2,3.092606829578583,3,6.001011713821647,Moderate,92985
University of Cape Town,1,1.670365028555632,6,12.57519083329189,None,59806
Stellenbosch University,2,3.430696577983023,2,2.843947170231407,Moderate,53346
University of Johannesburg,1,0.9935837288777617,2,18.85191081307601,Severe,26637
University of KwaZulu-Natal,2,3.742334980059238,4,6.023413772429947,Moderate,44404
University of Pretoria,3,2.332878281697941,6,11.48749388107602,None,64093
University of Cape Town,4,3.31441040152748,0,11.86821996109415,Moderate,48715
Stellenbosch University,2,1.066109118610079,5,12.66608012754061,Severe,77430
University of Johannesburg,2,3.412446529339205,0,3.224181305340074,Moderate,56379
University of KwaZulu-Natal,3,1.484746379102696,6,17.67350710225501,None,91442
University of Pretoria,4,0.0,5,23.56864411460348,Severe,32897
University of Cape Town,2,1.9531928177858,2,19.48501812767863,None,84696
Stellenbosch University,3,0.4072139234459762,0,17.5544359355859,Severe,36678
University of Johannesburg,2,0.0,4,13.01474868707768,Severe,25697
University of KwaZulu-Natal,3,2.861631836083038,4,14.95140489181837,Moderate,46502
University of Pretoria,4,1.465493473036854,5,16.13383654699179,None,88779
University of Cape Town,3,1.994149732533942,6,23.32428510271305,None,94154
Stellenbosch University,1,0.0,1,3.201072395702897,Severe,26640
University of Johannesburg,3,3.042507855457172,1,7.532954709667026,Moderate,85977
University of KwaZulu-Natal,3,1.790004684892627,0,17.4765598713256,None,16205
University of Pretoria,1,3.793716344933308,1,11.38860406409001,Moderate,75010
University of Cape Town,3,0.07434508449912292,0,15.72955243696452,Severe,42205
Stellenbosch University,2,0.02795794163887344,6,15.20745194828126,Severe,38291
University of Johannesburg,2,2.925916431232005,3,11.04733338300514,Moderate,19027
University of KwaZulu-Natal,1,1.781851525772606,5,13.79829795595917,None,51702
University of Pretoria,4,0.4902397335663128,4,11.40684770063793,Severe,22022
University of Cape Town,1,0.8411825616892782,1,8.488678781931107,Severe,89695
Stellenbosch University,4,2.681618912549145,5,15.13747778288371,Moderate,94254
University of Johannesburg,3,2.725288921081174,5,0.834281871372796,Moderate,28079
University of KwaZulu-Natal,1,1.600821217151273,4,5.061820568816088,None,21575
University of Pretoria,3,2.701845853588176,4,7.251878432100947,Moderate,55213
University of Cape Town,1,0.2226903715950986,2,21.49132034265474,Severe,91219
Stellenbosch University,3,1.192073455103666,0,0.8593169312508779,None,71727
University of Johannesburg,1,2.949944752114397,3,14.16732955808376,Moderate,45496
University of KwaZulu-Natal,4,3.742750476977404,1,18.98875903484302,Moderate,40273
University of Pretoria,2,1.724130794604724,4,8.076835376198357,None,51120
University of Cape Town,4,2.57145429000681,2,4.86493118092877,Moderate,98091
Stellenbosch University,4,0.0,2,13.91247823447824,Severe,31495
University of Johannesburg,1,2.975743264238797,1,0.7890213458717712,Moderate,76472
University of KwaZulu-Natal,3,0.3084987048429966,1,1.786833199370091,Severe,42989
University of Pretoria,2,0.4675615659488607,4,15.79949510399717,Severe,55890
University of Cape Town,2,0.2891949719436055,1,2.155574693547567,Severe,61776
Stellenbosch University,1,2.956067890880397,3,11.7638650169089,Moderate,54728
University of Johannesburg,1,1.540660604543894,0,5.879663287215689,None,30022
University of KwaZulu-Natal,1,0.7412465245911544,0,12.67627168205196,Severe,35277
University of Pretoria,2,0.68879509929303,3,2.710271948890719,Severe,81797
University of Cape Town,2,0.5100044585224164,2,23.17707740594541,Severe,49256
Stellenbosch University,1,0.4024703613731653,5,18.58364466222699,Severe,33493
University of Johannesburg,1,3.043568736952384,4,2.264680107872578,Moderate,16478
University of KwaZulu-Natal,4,0.0,6,21.96094262023279,Severe,67276
University of Pretoria,2,0.3657426433006004,0,7.970754326315258,Severe,69915
University of Cape Town,2,0.6232818125273692,2,7.604180186917335,Severe,12224
Stellenbosch University,1,2.884205967104266,5,10.13940937979646,Moderate,32919
University of Johannesburg,3,1.854161579868865,5,4.898534327824785,None,90148
University of KwaZulu-Natal,4,1.435148671153107,5,21.97840102215386,None,75969
University of Pretoria,1,3.764032174405957,2,8.847199171979515,Moderate,19813
University of Cape Town,4,0.9223312951400406,1,1.102303445119771,Severe,20541
Stellenbosch University,1,2.328621661845935,5,21.25150193015501,None,72738
University of Johannesburg,2,3.402077876490819,1,12.09480130547608,Moderate,74759
University of KwaZulu-Natal,3,0.1671567122713469,1,19.36886675164466,Severe,18078
University of Pretoria,1,0.9542639652679801,3,6.906981819113606,Severe,86501
University of Cape Town,2,3.215321713390863,4,6.408711002490047,Moderate,37300
Stellenbosch University,4,1.405271982678787,0,3.734143662069085,None,10158
University of Johannesburg,3,2.240081546767822,1,23.54563301834132,None,35494
University of KwaZulu-Natal,4,0.0,4,21.27322638557872,Severe,70298
University of Pretoria,2,0.0,2,21.87344636861414,Severe,20210
University of Cape Town,3,2.471614762515398,2,16.60406188412854,Moderate,54776
Stellenbosch University,4,2.076210053013702,4,8.700785441759134,None,84528
University of Johannesburg,2,3.47734478629045,0,5.768718562100516,Moderate,19346
University of KwaZulu-Natal,3,1.005025062302722,3,2.237674962998303,Severe,73101
University of Pretoria,2,1.194522615860026,2,13.6514467497985,None,52438
University of Cape Town,3,2.157536228714229,3,10.28294556857994,None,72461
Stellenbosch University,2,1.055570545323145,5,10.43753490924928,Severe,74972
University of Johannesburg,2,3.510513044215633,4,6.104351084647729,Moderate,91616
University of KwaZulu-Natal,3,1.8316532434289,3,0.6447339554500173,None,39315
University of Pretoria,3,1.128206238783587,3,20.26761153791751,None,83502
University of Cape Town,3,0.901936406761565,0,22.02962282490992,Severe,65621
Stellenbosch University,3,3.556257787883723,0,1.954349076294804,Moderate,28275
University of Johannesburg,4,2.437096413657381,5,17.96098166572448,Moderate,47340
University of KwaZulu-Natal,4,3.226867445540978,2,7.956172982879823,Moderate,56960
University of Pretoria,3,0.0,5,18.86316406092508,Severe,83899
University of Cape Town,1,0.3493161868835095,4,8.787419152590992,Severe,34047
Stellenbosch University,1,3.770775523974265,0,9.00518547121619,Moderate,90006
University of Johannesburg,1,1.929061683448903,6,20.07571558658124,None,74652
University of KwaZulu-Natal,1,2.849362913726006,4,3.783454984151925,Moderate,73990
University of Pretoria,3,2.001254380298728,0,17.43610067307278,None,15998
University of Cape Town,4,2.425294846540579,3,5.50525378010189,Moderate,52424
Stellenbosch University,3,3.133254677105276,0,1.543426892740506,Moderate,63020
University of Johannesburg,4,0.4592408364092065,5,2.288749484305363,Severe,14237
University of KwaZulu-Natal,4,1.75555300601451,4,17.40862141545873,None,60318
University of Pretoria,3,3.859964752603566,1,12.85225940959653,Moderate,54971
University of Cape Town,1,3.270422994624095,1,7.474252928780968,Moderate,75741
Stellenbosch University,1,0.6026734428411213,0,23.19165069722199,Severe,76150
University of Johannesburg,2,1.318693895712761,5,12.05745090685298,None,33808
University of KwaZulu-Natal,4,3.60051155209536,4,5.25510803388672,Moderate,21806
University of Pretoria,4,1.233660382955118,4,2.115119393058285,None,67816
University of Cape Town,2,2.072414068442596,4,3.396194188101608,None,86875
Stellenbosch University,1,2.786550127862474,6,19.68077180132687,Moderate,80211
University of Johannesburg,4,0.7038473733971515,0,1.62972283633898,Severe,67405
University of KwaZulu-Natal,3,1.14273701384675,1,1.393745223488737,None,70713
University of Pretoria,3,2.765114565202061,4,22.76135780997527,Moderate,51606
University of Cape Town,3,3.164994852072823,3,7.169630138919122,Moderate,67331
Stellenbosch University,3,2.31156247441013,5,17.95923039403259,None,60094
University of Johannesburg,1,2.714907260171652,0,4.519721663436816,Moderate,16885
University of KwaZulu-Natal,3,2.068205235971115,6,23.71743338843856,None,67681
University of Pretoria,3,2.324135489113697,1,11.72020128493268,None,17370
University of Cape Town,4,1.299445580105807,1,13.84989352492469,None,29415
Stellenbosch University,3,2.656587664359177,0,12.04740600127175,Moderate,14865
University of Johannesburg,4,0.6532861875928958,1,3.404683281115523,Severe,42971
University of KwaZulu-Natal,4,0.7743746058631562,6,10.99727731906955,Severe,56748
University of Pretoria,2,3.52434464084217,2,2.370765247399973,Moderate,11447
University of Cape Town,2,2.68212924673134,5,23.25117405965079,Moderate,10835
Stellenbosch University,1,0.0,3,13.92300267210674,Severe,11676
University of Johannesburg,4,0.0,3,11.2729376859607,Severe,97270
University of KwaZulu-Natal,4,3.128867235973328,2,16.12141267257783,Moderate,73086
University of Pretoria,1,3.300905216819608,4,2.318435676299355,Moderate,66936
University of Cape Town,3,0.6963864140255474,1,15.74216207486637,Severe,15229
Stellenbosch University,2,1.816935777850924,2,6.196100026256019,None,87949
University of Johannesburg,2,3.251144496536098,4,14.73950436114816,Moderate,67999
University of KwaZulu-Natal,3,2.658302457477382,3,12.63818627872326,Moderate,53242
University of Pretoria,4,1.306623164808752,5,18.12615094972353,None,54328
University of Cape Town,3,0.5602415626108401,0,2.853312884153148,Severe,53328
Stellenbosch University,1,2.349127378499133,2,4.593381302568401,None,28336
University of Johannesburg,3,1.487169685080746,2,10.29110972188697,None,78192
University of KwaZulu-Natal,2,3.18902847214555,0,4.587460158256853,Moderate,17036
University of Pretoria,4,3.559926807871297,4,5.032909019581869,Moderate,82366
University of Cape Town,4,0.0,3,13.35905904596864,Severe,25806
Stellenbosch University,4,0.847059136434136,5,19.11642570482192,Severe,79653
University of Johannesburg,2,1.430376490838353,4,17.91518273822179,None,99266
University of KwaZulu-Natal,1,3.427120658989895,5,11.11313961236074,Moderate,73820
University of Pretoria,2,1.450642884656897,5,21.91782209448812,None,26328
University of Cape Town,1,0.289157745946291,2,11.32376042765286,Severe,12819
Stellenbosch University,3,0.01839275540612599,1,1.241056298988504,Severe,54809
University of Johannesburg,4,3.456712811221191,2,14.91696258022884,Moderate,35354
University of KwaZulu-Natal,4,0.08982645796030031,0,13.89889657491668,Severe,23085
University of Pretoria,2,1.294897531365957,2,23.19569560847853,None,16018
University of Cape Town,4,3.686385913889282,1,11.26517920486799,Moderate,39500
Stellenbosch University,2,0.8304934517777295,3,4.214307572678424,Severe,86421
University of Johannesburg,1,1.009361694706676,4,21.50696584760973,Severe,81530
University of KwaZulu-Natal,2,3.046397696356074,6,11.46192341241175,Moderate,75891
University of Pretoria,1,0.01811904754080523,4,7.560901592737331,Severe,51792
